FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,MONTH,DAY_OF_WEEK,HOUR,ROUTE
2023-03-09,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1437.0,LAS,"Las Vegas, NV",EWR,"Newark, NJ",2100.0,1900-01-01 05:00:00,230.0,10.0,100.0,807.0,31.0,443.0,838.0,235.0,0.0,Not Cancelled,0.0,283.0,288.0,247.0,2227.0,174.0,0.0,5.0,0.0,56.0,3,3,5.0,LAS-EWR
2019-02-16,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1228.0,MIA,"Miami, FL",LAX,"Los Angeles, CA",840.0,1900-01-01 08:59:00,19.0,13.0,912.0,1157.0,41.0,1141.0,1238.0,57.0,0.0,Not Cancelled,0.0,361.0,399.0,345.0,2342.0,0.0,0.0,38.0,0.0,19.0,2,5,8.0,MIA-LAX
2021-05-21,HORIZON AIR,Horizon Air: QX,QX,19687.0,2237.0,PHX,"Phoenix, AZ",PAE,"Everett, WA",1105.0,1900-01-01 11:19:00,14.0,14.0,1133.0,1408.0,4.0,1408.0,1412.0,4.0,0.0,Not Cancelled,0.0,183.0,173.0,155.0,1133.0,0.0,0.0,0.0,0.0,0.0,5,4,11.0,PHX-PAE
2020-02-18,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5082.0,TLH,"Tallahassee, FL",DCA,"Washington, DC",704.0,1900-01-01 07:13:00,9.0,20.0,733.0,909.0,10.0,905.0,919.0,14.0,0.0,Not Cancelled,0.0,121.0,126.0,96.0,716.0,0.0,0.0,0.0,0.0,0.0,2,1,7.0,TLH-DCA
2019-12-17,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,30.0,MIA,"Miami, FL",STX,"Christiansted, VI",1750.0,1900-01-01 18:25:00,35.0,16.0,1841.0,2203.0,6.0,2137.0,2209.0,32.0,0.0,Not Cancelled,0.0,167.0,164.0,142.0,1139.0,28.0,0.0,0.0,0.0,4.0,12,1,18.0,MIA-STX
2022-03-12,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,3121.0,SAT,"San Antonio, TX",STL,"St. Louis, MO",1055.0,1900-01-01 10:57:00,2.0,9.0,1106.0,1250.0,6.0,1255.0,1256.0,1.0,0.0,Not Cancelled,0.0,120.0,119.0,104.0,786.0,0.0,0.0,0.0,0.0,0.0,3,5,10.0,SAT-STL
2020-01-04,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5658.0,CLT,"Charlotte, NC",JAN,"Jackson/Vicksburg, MS",1645.0,1900-01-01 17:18:00,33.0,16.0,1734.0,1824.0,6.0,1756.0,1830.0,34.0,0.0,Not Cancelled,0.0,131.0,132.0,110.0,562.0,0.0,0.0,1.0,0.0,33.0,1,5,17.0,CLT-JAN
2021-08-13,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2391.0,PHX,"Phoenix, AZ",ANC,"Anchorage, AK",1901.0,1900-01-01 19:20:00,19.0,19.0,1939.0,2355.0,4.0,2348.0,2359.0,11.0,0.0,Not Cancelled,0.0,347.0,339.0,316.0,2552.0,0.0,0.0,0.0,0.0,0.0,8,4,19.0,PHX-ANC
2021-06-12,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2796.0,PNS,"Pensacola, FL",DFW,"Dallas/Fort Worth, TX",1941.0,1900-01-01 20:00:00,19.0,12.0,2012.0,2134.0,15.0,2144.0,2149.0,5.0,0.0,Not Cancelled,0.0,123.0,109.0,82.0,604.0,0.0,0.0,0.0,0.0,0.0,6,5,20.0,PNS-DFW
2022-08-15,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,4631.0,GSO,"Greensboro/High Point, NC",LGA,"New York, NY",1043.0,1900-01-01 11:18:00,35.0,10.0,1128.0,1236.0,9.0,1225.0,1245.0,20.0,0.0,Not Cancelled,0.0,102.0,87.0,68.0,461.0,18.0,0.0,0.0,0.0,2.0,8,0,11.0,GSO-LGA
2023-02-09,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2376.0,DTW,"Detroit, MI",CLT,"Charlotte, NC",1729.0,1900-01-01 17:43:00,14.0,11.0,1754.0,1916.0,10.0,1920.0,1926.0,6.0,0.0,Not Cancelled,0.0,111.0,103.0,82.0,500.0,0.0,0.0,0.0,0.0,0.0,2,3,17.0,DTW-CLT
2022-11-10,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,3453.0,DEN,"Denver, CO",SMF,"Sacramento, CA",1530.0,1900-01-01 15:49:00,19.0,11.0,1600.0,1707.0,3.0,1710.0,1710.0,0.0,0.0,Not Cancelled,0.0,160.0,141.0,127.0,909.0,0.0,0.0,0.0,0.0,0.0,11,3,15.0,DEN-SMF
2022-12-10,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1466.0,PNS,"Pensacola, FL",ATL,"Atlanta, GA",949.0,1900-01-01 11:09:00,80.0,9.0,1118.0,1301.0,10.0,1205.0,1311.0,66.0,0.0,Not Cancelled,0.0,76.0,62.0,43.0,271.0,0.0,0.0,0.0,0.0,66.0,12,5,11.0,PNS-ATL
2021-09-14,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2348.0,DFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS",1902.0,1900-01-01 19:02:00,0.0,19.0,1921.0,2011.0,13.0,2024.0,2024.0,0.0,0.0,Not Cancelled,0.0,82.0,82.0,50.0,328.0,0.0,0.0,0.0,0.0,0.0,9,1,19.0,DFW-ICT
2020-01-31,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,4524.0,SLC,"Salt Lake City, UT",DSM,"Des Moines, IA",1348.0,1900-01-01 14:00:00,12.0,12.0,1412.0,1725.0,6.0,1722.0,1731.0,9.0,0.0,Not Cancelled,0.0,154.0,151.0,133.0,955.0,0.0,0.0,0.0,0.0,0.0,1,4,14.0,SLC-DSM
2019-06-23,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3705.0,DTW,"Detroit, MI",SAT,"San Antonio, TX",820.0,1900-01-01 08:20:00,0.0,23.0,843.0,1046.0,4.0,1035.0,1050.0,15.0,0.0,Not Cancelled,0.0,195.0,210.0,183.0,1214.0,0.0,0.0,15.0,0.0,0.0,6,6,8.0,DTW-SAT
2023-02-27,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2489.0,BNA,"Nashville, TN",DTW,"Detroit, MI",1411.0,1900-01-01 14:31:00,20.0,17.0,1448.0,1655.0,12.0,1648.0,1707.0,19.0,0.0,Not Cancelled,0.0,97.0,96.0,67.0,456.0,3.0,0.0,0.0,0.0,16.0,2,0,14.0,BNA-DTW
2022-03-21,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1210.0,HOU,"Houston, TX",CVG,"Cincinnati, OH",1650.0,1900-01-01 17:08:00,18.0,9.0,1717.0,2006.0,3.0,2005.0,2009.0,4.0,0.0,Not Cancelled,0.0,135.0,121.0,109.0,886.0,0.0,0.0,0.0,0.0,0.0,3,0,17.0,HOU-CVG
2021-11-17,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,4529.0,LAS,"Las Vegas, NV",BOI,"Boise, ID",1630.0,1900-01-01 16:40:00,10.0,11.0,1651.0,1919.0,3.0,1920.0,1922.0,2.0,0.0,Not Cancelled,0.0,110.0,102.0,88.0,519.0,0.0,0.0,0.0,0.0,0.0,11,2,16.0,LAS-BOI
2019-12-11,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1635.0,CLT,"Charlotte, NC",PBI,"West Palm Beach/Palm Beach, FL",1439.0,1900-01-01 15:13:00,34.0,26.0,1539.0,1714.0,4.0,1634.0,1718.0,44.0,0.0,Not Cancelled,0.0,115.0,125.0,95.0,590.0,0.0,0.0,10.0,0.0,34.0,12,2,15.0,CLT-PBI
2020-02-14,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3803.0,TUS,"Tucson, AZ",SLC,"Salt Lake City, UT",1108.0,1900-01-01 12:02:00,54.0,19.0,1221.0,1353.0,11.0,1308.0,1404.0,56.0,0.0,Not Cancelled,0.0,120.0,122.0,92.0,601.0,0.0,54.0,2.0,0.0,0.0,2,4,12.0,TUS-SLC
2022-08-26,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,438.0,CLE,"Cleveland, OH",IAD,"Washington, DC",1959.0,1900-01-01 20:13:00,14.0,20.0,2033.0,2118.0,6.0,2113.0,2124.0,11.0,0.0,Not Cancelled,0.0,74.0,71.0,45.0,288.0,0.0,0.0,0.0,0.0,0.0,8,4,20.0,CLE-IAD
2019-01-29,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1496.0,PHL,"Philadelphia, PA",SJU,"San Juan, PR",820.0,1900-01-01 11:00:00,160.0,29.0,1129.0,1554.0,17.0,1321.0,1611.0,170.0,0.0,Not Cancelled,0.0,241.0,251.0,205.0,1576.0,160.0,0.0,10.0,0.0,0.0,1,1,11.0,PHL-SJU
2022-03-02,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,515.0,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",1215.0,1900-01-01 12:17:00,2.0,17.0,1234.0,1521.0,36.0,1556.0,1557.0,1.0,0.0,Not Cancelled,0.0,281.0,280.0,227.0,1562.0,0.0,0.0,0.0,0.0,0.0,3,2,12.0,BOS-DFW
2022-03-11,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2383.0,BUR,"Burbank, CA",DEN,"Denver, CO",1440.0,1900-01-01 14:45:00,5.0,12.0,1457.0,1753.0,5.0,1750.0,1758.0,8.0,0.0,Not Cancelled,0.0,130.0,133.0,116.0,850.0,0.0,0.0,0.0,0.0,0.0,3,4,14.0,BUR-DEN
2019-09-05,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,848.0,COS,"Colorado Springs, CO",DFW,"Dallas/Fort Worth, TX",1345.0,1900-01-01 15:52:00,127.0,14.0,1606.0,1824.0,17.0,1640.0,1841.0,121.0,0.0,Not Cancelled,0.0,115.0,109.0,78.0,592.0,73.0,0.0,0.0,0.0,48.0,9,3,15.0,COS-DFW
2021-08-27,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3791.0,MSP,"Minneapolis, MN",OKC,"Oklahoma City, OK",1815.0,1900-01-01 18:32:00,17.0,21.0,1853.0,2027.0,4.0,2006.0,2031.0,25.0,0.0,Not Cancelled,0.0,111.0,119.0,94.0,694.0,25.0,0.0,0.0,0.0,0.0,8,4,18.0,MSP-OKC
2022-03-10,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,3434.0,EWR,"Newark, NJ",SRQ,"Sarasota/Bradenton, FL",1455.0,1900-01-01 15:19:00,24.0,33.0,1552.0,1835.0,5.0,1758.0,1840.0,42.0,0.0,Not Cancelled,0.0,183.0,201.0,163.0,1034.0,24.0,0.0,18.0,0.0,0.0,3,3,15.0,EWR-SRQ
2019-03-22,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,4058.0,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",935.0,1900-01-01 09:47:00,12.0,22.0,1009.0,1048.0,8.0,1042.0,1056.0,14.0,0.0,Not Cancelled,0.0,127.0,129.0,99.0,596.0,0.0,0.0,0.0,0.0,0.0,3,4,9.0,CVG-MSP
2023-08-13,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,64.0,KTN,"Ketchikan, AK",SEA,"Seattle, WA",1739.0,1900-01-01 17:48:00,9.0,8.0,1756.0,2037.0,9.0,2035.0,2046.0,11.0,0.0,Not Cancelled,0.0,116.0,118.0,101.0,680.0,0.0,0.0,0.0,0.0,0.0,8,6,17.0,KTN-SEA
2020-12-22,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,520.0,DFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ",858.0,1900-01-01 12:38:00,220.0,48.0,1326.0,1437.0,10.0,1047.0,1447.0,240.0,0.0,Not Cancelled,0.0,169.0,189.0,131.0,868.0,220.0,0.0,20.0,0.0,0.0,12,1,12.0,DFW-PHX
2022-04-26,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,710.0,ATL,"Atlanta, GA",SFO,"San Francisco, CA",2119.0,1900-01-01 23:20:00,121.0,15.0,2335.0,110.0,3.0,2340.0,113.0,93.0,0.0,Not Cancelled,0.0,321.0,293.0,275.0,2139.0,93.0,0.0,0.0,0.0,0.0,4,1,23.0,ATL-SFO
2019-11-19,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5438.0,EWN,"New Bern/Morehead/Beaufort, NC",CLT,"Charlotte, NC",1552.0,1900-01-01 16:23:00,31.0,12.0,1635.0,1724.0,7.0,1721.0,1731.0,10.0,0.0,Not Cancelled,0.0,89.0,68.0,49.0,221.0,0.0,0.0,0.0,0.0,0.0,11,1,16.0,EWN-CLT
2021-12-29,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,134.0,FAI,"Fairbanks, AK",ANC,"Anchorage, AK",1840.0,1900-01-01 20:31:00,111.0,29.0,2100.0,2140.0,4.0,1944.0,2144.0,120.0,0.0,Not Cancelled,0.0,64.0,73.0,40.0,261.0,0.0,0.0,9.0,0.0,111.0,12,2,20.0,FAI-ANC
2019-11-07,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,500.0,SEA,"Seattle, WA",PHX,"Phoenix, AZ",1455.0,1900-01-01 15:07:00,12.0,13.0,1520.0,1835.0,8.0,1842.0,1843.0,1.0,0.0,Not Cancelled,0.0,167.0,156.0,135.0,1107.0,0.0,0.0,0.0,0.0,0.0,11,3,15.0,SEA-PHX
2019-12-21,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,677.0,OMA,"Omaha, NE",SEA,"Seattle, WA",1815.0,1900-01-01 18:49:00,34.0,15.0,1904.0,2018.0,6.0,2005.0,2024.0,19.0,0.0,Not Cancelled,0.0,230.0,215.0,194.0,1368.0,0.0,0.0,0.0,0.0,19.0,12,5,18.0,OMA-SEA
2023-05-07,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,504.0,MDW,"Chicago, IL",LGA,"New York, NY",1330.0,1900-01-01 14:23:00,53.0,12.0,1435.0,1711.0,8.0,1630.0,1719.0,49.0,0.0,Not Cancelled,0.0,120.0,116.0,96.0,725.0,49.0,0.0,0.0,0.0,0.0,5,6,14.0,MDW-LGA
2021-10-04,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,3859.0,LAS,"Las Vegas, NV",SDF,"Louisville, KY",1210.0,1900-01-01 12:11:00,1.0,18.0,1229.0,1849.0,5.0,1845.0,1854.0,9.0,0.0,Not Cancelled,0.0,215.0,223.0,200.0,1624.0,0.0,0.0,0.0,0.0,0.0,10,0,12.0,LAS-SDF
2021-10-01,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2537.0,ABQ,"Albuquerque, NM",LAX,"Los Angeles, CA",825.0,1900-01-01 10:06:00,101.0,15.0,1021.0,1056.0,7.0,930.0,1103.0,93.0,0.0,Not Cancelled,0.0,125.0,117.0,95.0,677.0,93.0,0.0,0.0,0.0,0.0,10,4,10.0,ABQ-LAX
2019-12-23,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3054.0,PHX,"Phoenix, AZ",FAT,"Fresno, CA",2115.0,1900-01-01 21:32:00,17.0,21.0,2153.0,2209.0,4.0,2200.0,2213.0,13.0,0.0,Not Cancelled,0.0,105.0,101.0,76.0,493.0,0.0,0.0,0.0,0.0,0.0,12,0,21.0,PHX-FAT
2023-06-26,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,3.0,DCA,"Washington, DC",SEA,"Seattle, WA",1740.0,1900-01-01 19:11:00,91.0,16.0,1927.0,2141.0,9.0,2035.0,2150.0,75.0,0.0,Not Cancelled,0.0,355.0,339.0,314.0,2329.0,75.0,0.0,0.0,0.0,0.0,6,0,19.0,DCA-SEA
2023-06-11,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,3867.0,HOU,"Houston, TX",LAS,"Las Vegas, NV",2250.0,1900-01-01 23:19:00,29.0,8.0,2327.0,16.0,4.0,2350.0,20.0,30.0,0.0,Not Cancelled,0.0,180.0,181.0,169.0,1235.0,29.0,0.0,1.0,0.0,0.0,6,6,23.0,HOU-LAS
2022-03-12,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,663.0,PHX,"Phoenix, AZ",KOA,"Kona, HI",1156.0,1900-01-01 12:15:00,19.0,17.0,1232.0,1520.0,19.0,1539.0,1539.0,0.0,0.0,Not Cancelled,0.0,403.0,384.0,348.0,2860.0,0.0,0.0,0.0,0.0,0.0,3,5,12.0,PHX-KOA
2019-07-09,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5405.0,FAR,"Fargo, ND",DEN,"Denver, CO",1656.0,1900-01-01 16:59:00,3.0,13.0,1712.0,1809.0,7.0,1805.0,1816.0,11.0,0.0,Not Cancelled,0.0,129.0,137.0,117.0,627.0,0.0,0.0,0.0,0.0,0.0,7,1,16.0,FAR-DEN
2023-06-28,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1161.0,HNL,"Honolulu, HI",SAN,"San Diego, CA",1035.0,1900-01-01 11:24:00,49.0,17.0,1141.0,1955.0,2.0,1910.0,1957.0,47.0,0.0,Not Cancelled,0.0,335.0,333.0,314.0,2614.0,47.0,0.0,0.0,0.0,0.0,6,2,11.0,HNL-SAN
2019-10-30,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,1400.0,SEA,"Seattle, WA",PDX,"Portland, OR",2130.0,1900-01-01 22:00:00,30.0,13.0,2213.0,2240.0,4.0,2230.0,2244.0,14.0,0.0,Not Cancelled,0.0,60.0,44.0,27.0,129.0,0.0,0.0,0.0,0.0,0.0,10,2,22.0,SEA-PDX
2022-08-04,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,247.0,KOA,"Kona, HI",HNL,"Honolulu, HI",1235.0,1900-01-01 12:48:00,13.0,14.0,1302.0,1332.0,9.0,1325.0,1341.0,16.0,0.0,Not Cancelled,0.0,50.0,53.0,30.0,163.0,13.0,0.0,3.0,0.0,0.0,8,3,12.0,KOA-HNL
2022-01-03,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,1677.0,JFK,"New York, NY",JAX,"Jacksonville, FL",1530.0,1900-01-01 16:49:00,79.0,17.0,1706.0,1908.0,6.0,1815.0,1914.0,59.0,0.0,Not Cancelled,0.0,165.0,145.0,122.0,828.0,19.0,0.0,0.0,0.0,40.0,1,0,16.0,JFK-JAX
2023-04-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1387.0,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1900.0,1900-01-01 19:30:00,30.0,14.0,1944.0,2025.0,23.0,2000.0,2048.0,48.0,0.0,Not Cancelled,0.0,60.0,78.0,41.0,197.0,0.0,0.0,18.0,0.0,30.0,4,2,19.0,ONT-LAS
2023-02-17,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,3624.0,DTW,"Detroit, MI",EWR,"Newark, NJ",1145.0,1900-01-01 11:45:00,0.0,31.0,1216.0,1329.0,11.0,1336.0,1340.0,4.0,0.0,Not Cancelled,0.0,111.0,115.0,73.0,488.0,0.0,0.0,0.0,0.0,0.0,2,4,11.0,DTW-EWR
2023-03-30,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2562.0,ABQ,"Albuquerque, NM",PHX,"Phoenix, AZ",1821.0,1900-01-01 19:14:00,53.0,18.0,1932.0,1931.0,5.0,1839.0,1936.0,57.0,0.0,Not Cancelled,0.0,78.0,82.0,59.0,328.0,0.0,0.0,4.0,0.0,53.0,3,3,19.0,ABQ-PHX
2019-12-30,MESA AIRLINES INC.,Mesa Airlines Inc.: YV,YV,20378.0,6021.0,IAH,"Houston, TX",ABQ,"Albuquerque, NM",2132.0,1900-01-01 21:34:00,2.0,25.0,2159.0,2251.0,9.0,2259.0,2300.0,1.0,0.0,Not Cancelled,0.0,147.0,146.0,112.0,744.0,0.0,0.0,0.0,0.0,0.0,12,0,21.0,IAH-ABQ
2020-02-19,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1239.0,DEN,"Denver, CO",GRR,"Grand Rapids, MI",1725.0,1900-01-01 17:37:00,12.0,63.0,1840.0,2223.0,4.0,2158.0,2227.0,29.0,0.0,Not Cancelled,0.0,153.0,170.0,103.0,1015.0,12.0,0.0,17.0,0.0,0.0,2,2,17.0,DEN-GRR
2021-08-22,MESA AIRLINES INC.,Mesa Airlines Inc.: YV,YV,20378.0,5992.0,PHX,"Phoenix, AZ",YUM,"Yuma, AZ",2004.0,1900-01-01 20:05:00,1.0,18.0,2023.0,2055.0,6.0,2100.0,2101.0,1.0,0.0,Not Cancelled,0.0,56.0,56.0,32.0,160.0,0.0,0.0,0.0,0.0,0.0,8,6,20.0,PHX-YUM
2019-04-30,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2524.0,ORD,"Chicago, IL",MSP,"Minneapolis, MN",1721.0,1900-01-01 19:27:00,126.0,16.0,1943.0,2042.0,3.0,1854.0,2045.0,111.0,0.0,Not Cancelled,0.0,93.0,78.0,59.0,334.0,4.0,5.0,0.0,0.0,102.0,4,1,19.0,ORD-MSP
2020-01-23,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3542.0,MDW,"Chicago, IL",MSP,"Minneapolis, MN",2012.0,1900-01-01 20:17:00,5.0,22.0,2039.0,2146.0,12.0,2155.0,2158.0,3.0,0.0,Not Cancelled,0.0,103.0,101.0,67.0,349.0,0.0,0.0,0.0,0.0,0.0,1,3,20.0,MDW-MSP
2019-11-07,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3769.0,LGA,"New York, NY",OMA,"Omaha, NE",1500.0,1900-01-01 15:00:00,0.0,20.0,1520.0,1737.0,5.0,1729.0,1742.0,13.0,0.0,Not Cancelled,0.0,209.0,222.0,197.0,1148.0,0.0,0.0,0.0,0.0,0.0,11,3,15.0,LGA-OMA
2019-05-16,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2079.0,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",1825.0,1900-01-01 18:50:00,25.0,17.0,1907.0,2014.0,6.0,1954.0,2020.0,26.0,0.0,Not Cancelled,0.0,89.0,90.0,67.0,431.0,25.0,0.0,1.0,0.0,0.0,5,3,18.0,DFW-MEM
2021-08-17,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,6043.0,BWI,"Baltimore, MD",ISP,"Islip, NY",2025.0,1900-01-01 21:57:00,92.0,9.0,2206.0,2247.0,3.0,2135.0,2250.0,75.0,0.0,Not Cancelled,0.0,70.0,53.0,41.0,220.0,25.0,0.0,0.0,0.0,50.0,8,1,21.0,BWI-ISP
2020-01-10,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,41.0,SFO,"San Francisco, CA",OGG,"Kahului, HI",855.0,1900-01-01 08:56:00,1.0,48.0,944.0,1249.0,8.0,1240.0,1257.0,17.0,0.0,Not Cancelled,0.0,345.0,361.0,305.0,2338.0,17.0,0.0,0.0,0.0,0.0,1,4,8.0,SFO-OGG
2022-06-23,FRONTIER AIRLINES INC.,Frontier Airlines Inc.: F9,F9,20436.0,1105.0,MCO,"Orlando, FL",LAS,"Las Vegas, NV",2048.0,1900-01-01 23:48:00,180.0,13.0,1.0,104.0,10.0,2254.0,114.0,140.0,0.0,Not Cancelled,0.0,306.0,266.0,243.0,2039.0,88.0,0.0,30.0,0.0,22.0,6,3,23.0,MCO-LAS
2023-01-03,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,5609.0,LGA,"New York, NY",JAX,"Jacksonville, FL",1600.0,1900-01-01 16:01:00,1.0,17.0,1618.0,1824.0,15.0,1839.0,1839.0,0.0,0.0,Not Cancelled,0.0,159.0,158.0,126.0,833.0,0.0,0.0,0.0,0.0,0.0,1,1,16.0,LGA-JAX
2023-08-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,931.0,MDW,"Chicago, IL",PHX,"Phoenix, AZ",2110.0,1900-01-01 21:25:00,15.0,16.0,2141.0,2243.0,3.0,2245.0,2246.0,1.0,0.0,Not Cancelled,0.0,215.0,201.0,182.0,1444.0,0.0,0.0,0.0,0.0,0.0,8,5,21.0,MDW-PHX
2023-07-17,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,64.0,LIH,"Lihue, HI",LAX,"Los Angeles, CA",1400.0,1900-01-01 14:43:00,43.0,12.0,1455.0,2307.0,16.0,2235.0,2323.0,48.0,0.0,Not Cancelled,0.0,335.0,340.0,312.0,2615.0,48.0,0.0,0.0,0.0,0.0,7,0,14.0,LIH-LAX
2022-10-28,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,2135.0,EWR,"Newark, NJ",MCO,"Orlando, FL",903.0,1900-01-01 09:07:00,4.0,32.0,939.0,1148.0,10.0,1152.0,1158.0,6.0,0.0,Not Cancelled,0.0,169.0,171.0,129.0,937.0,0.0,0.0,0.0,0.0,0.0,10,4,9.0,EWR-MCO
2022-03-19,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,3187.0,PHX,"Phoenix, AZ",MKE,"Milwaukee, WI",1500.0,1900-01-01 15:15:00,15.0,7.0,1522.0,2019.0,5.0,2010.0,2024.0,14.0,0.0,Not Cancelled,0.0,190.0,189.0,177.0,1460.0,0.0,0.0,0.0,0.0,0.0,3,5,15.0,PHX-MKE
2023-01-11,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,1169.0,BNA,"Nashville, TN",EWR,"Newark, NJ",1251.0,1900-01-01 14:00:00,69.0,14.0,1414.0,1701.0,14.0,1614.0,1715.0,61.0,0.0,Not Cancelled,0.0,143.0,135.0,107.0,748.0,0.0,0.0,61.0,0.0,0.0,1,2,14.0,BNA-EWR
2021-04-01,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,314.0,DEN,"Denver, CO",EWR,"Newark, NJ",1815.0,1900-01-01 18:25:00,10.0,24.0,1849.0,1.0,6.0,2357.0,7.0,10.0,0.0,Not Cancelled,0.0,222.0,222.0,192.0,1605.0,0.0,0.0,0.0,0.0,0.0,4,3,18.0,DEN-EWR
